price,title,province,location,lat,lng,characteristics,agency,updated,numeric_data
120.000 €,Piso en venta en Calle Gijón,Calle Gijón. Piedras Blancas (Castrillón),43.5595712,-5.9805138,['Superficie construida : 99 m²', 'Superficie útil : 90 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 2ª', 'Exterior', 'Antigüedad : Entre 30 y 50 años', 'Conservación : En buen estado', 'Gastos de comunidad : 46.6', 'Referencia : XA518-892126', 'Armarios empotrados', 'Carpintería exterior', 'Calefacción : Eléctrica', 'Cocina : Independiente', 'Ascensor', 'Orientación : Sur', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de JAVA INMOBILIARIA,1674774600.0,{'timestamp': '1698574820133073', 'soft_url': 'piso_piedras_blancas_35070273323_108900_'}
59.000 €,Piso en venta en Avenida de Lugo, cerca de Calle de la Goleta,Avenida de Lugo, cerca de Calle de la Goleta. Jardín de Cantos-El Nodo (Avilés),43.5661566,-5.9267542,['Superficie construida : 78 m²', 'Superficie útil : 75 m²', 'Habitaciones : 5', 'Baños : 2', 'Planta : 2ª', 'Exterior', 'Conservación : A estrenar', 'Referencia : XA737-3567', 'Calefacción : Gas', 'Cocina : Independiente', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de AGENCIA INMOBILIARIA MURALLA,1674947400.0,{'timestamp': '169857482553061', 'soft_url': 'piso_jardin_de_cantos_el_nodo33401_35058080885_108900_'}
155.000 €,Piso en venta en Calle de Dolores Ibárruri,Calle de Dolores Ibárruri. El Carbayedo-El Quirinal (Avilés),43.5587814,-5.9356656,['Superficie construida : 77 m²', 'Superficie útil : 72 m²', 'Habitaciones : 2', 'Baños : 1', 'Planta : 2ª', 'Exterior', 'Conservación : En buen estado', 'Referencia : XA737-3449', 'Tipo suelo : Cerámica o gress', 'Carpintería exterior', 'Calefacción : Gas', 'Cocina : Independiente', 'Garaje', 'Trastero', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de AGENCIA INMOBILIARIA MURALLA,1674429000.0,{'timestamp': '1698574830630791', 'soft_url': 'piso_el_carbayedo_el_quirinal33401_32538183509_108900_'}
73.000 €,Piso en venta en Quirinal,El Carbayedo-El Quirinal (Avilés),43.5593905,-5.930327,['Superficie construida : 81 m²', 'Superficie útil : 73 m²', 'Habitaciones : 2', 'Baños : 1', 'Planta : 3ª', 'Exterior : Semiexterior', 'Antigüedad : Más de 50 años', 'Conservación : En buen estado', 'Gastos de comunidad : 32', 'Referencia : IN174-80619', 'Tipo suelo : Gres', 'Carpintería exterior : Madera', 'Agua : Individual_electrica', 'Cocina : Amueblada', 'Comedor : Comedor y estar de paso', 'Terraza', 'Clasificación:  Disponible', 'Emisiones:  42,10 Kg CO2/m2 año  A B C D E F G'],Inmuebles de RIANORTE - AVILES,1674429000.0,{'timestamp': '1698574836192064', 'soft_url': 'piso_el_carbayedo_el_quirinal33401_38344538749_102200_'}
163.000 €,Piso en venta en Calle de Juan sin Tierra,Calle de Juan sin Tierra. Castrillón,43.561667471,-5.986074211,['Superficie construida : 75 m²', 'Superficie útil : 72 m²', 'Habitaciones : 2', 'Baños : 2', 'Planta : 2ª', 'Exterior', 'Conservación : En buen estado', 'Referencia : XA737-3486', 'Tipo suelo : Cerámica o gress', 'Carpintería exterior', 'Calefacción : Gas', 'Cocina : Independiente', 'Garaje', 'Trastero', 'Ascensor', 'Clasificación:  Disponible', 'Emisiones:  26,50 Kg CO2/m2 año  A B C D E F G'],Inmuebles de AGENCIA INMOBILIARIA MURALLA,1674688200.0,{'timestamp': '1698574841527873', 'soft_url': 'piso_castrillon_centro_urbano33405_32588225048_108900_'}
152.000 €,Piso en venta en Centro,Centro (Avilés),43.5516534,-5.9194989,['Superficie construida : 100 m²', 'Superficie útil : 95 m²', 'Habitaciones : 3', 'Baños : 1', 'Planta : 1ª', 'Conservación : En buen estado', 'Referencia : 4514732-AVL02', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de Lago Mayán,1674774600.0,{'timestamp': '1698574849276925', 'soft_url': 'piso_aviles_centro_38376400105_514732_'}
50.500 €,Piso en venta en Avenida de Alemania,Avenida de Alemania. El Carbayedo-El Quirinal (Avilés),43.5623548,-5.9286213,['Superficie construida : 67 m²', 'Superficie útil : 62 m²', 'Habitaciones : 3', 'Baños : 1', 'Planta : 1ª', 'Exterior', 'Conservación : En buen estado', 'Referencia : XA737-3272', 'Tipo suelo : Cerámica o gress', 'Carpintería exterior', 'Calefacción : Eléctrica', 'Cocina : Independiente', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de AGENCIA INMOBILIARIA MURALLA,1674947400.0,{'timestamp': '1698574854781498', 'soft_url': 'piso_el_carbayedo_el_quirinal33401_24180719679_108900_'}
79.000 €,Piso en venta en Calle de Llano Ponte,Calle de Llano Ponte. Centro (Avilés),43.553771,-5.9179048,['Superficie construida : 87 m²', 'Superficie útil : 80 m²', 'Habitaciones : 3', 'Baños : 1', 'Planta : 1ª', 'Exterior', 'Gastos de comunidad : 60', 'Referencia : XA518-610021', 'Armarios empotrados', 'Tipo suelo : Tarima', 'Carpintería exterior', 'Cocina : Independiente', 'Ascensor', 'Orientación : Oeste', 'Clasificación:  Disponible', 'Emisiones:  27,40 Kg CO2/m2 año  A B C D E F G'],Inmuebles de JAVA INMOBILIARIA,1674774600.0,{'timestamp': '1698574860466032', 'soft_url': 'piso_aviles_centro33402_36673736969_108900_'}
82.000 €,Piso en venta en Ablaneda (Corvera de Asturias),Ablaneda (Corvera de Asturias) (Corvera de Asturias),43.536166498,-5.892379352,['Superficie construida : 72 m²', 'Superficie útil : 62 m²', 'Habitaciones : 2', 'Baños : 2', 'Planta : 5ª', 'Exterior', 'Antigüedad : Entre 10 y 20 años', 'Conservación : En buen estado', 'Referencia : EP377-PB-PB_2388', 'Tipo suelo : Cerámica o gress', 'Carpintería exterior', 'Calefacción : Gas', 'Cocina : Independiente', 'Ascensor', 'Orientación : Norte', 'Clasificación:  Pendiente de completar', 'Consumo:   A B C D E F G', 'Emisiones:   A B C D E F G', 'Pedir más información'],Inmuebles de RK Iglesias,1673478540.0,{'timestamp': '1698574865834888', 'soft_url': 'piso_ablaneda_corvera_de_asturias_34240612450_109300_'}
96.000 €,Piso en venta en Calle de Santa Apolonia, cerca de Calle de Santa Cecilia,Calle de Santa Apolonia, cerca de Calle de Santa Cecilia. Villalegre-La Luz (Avilés),43.546508792,-5.907034144,['Superficie construida : 100 m²', 'Superficie útil : 94 m²', 'Habitaciones : 4', 'Baños : 2', 'Planta : 1ª', 'Exterior', 'Antigüedad : Más de 50 años', 'Conservación : En buen estado', 'Gastos de comunidad : 60', 'Referencia : XA518-734178', 'Armarios empotrados', 'Tipo suelo : Tarima', 'Carpintería exterior', 'Calefacción : Gas', 'Cocina : Independiente', 'Garaje', 'Trastero', 'Orientación : Sur', 'Clasificación:  Disponible', 'Emisiones:  56,50 Kg CO2/m2 año  A B C D E F G'],Inmuebles de JAVA INMOBILIARIA,1674774600.0,{'timestamp': '1698574871771801', 'soft_url': 'piso_villalegre_la_luz33403_27576650905_108900_'}
75.000 €,Piso en venta en Calle de León,Calle de León. Avilés (Asturias),43.540209477,-5.939166585,['Superficie construida : 88 m²', 'Superficie útil : 78 m²', 'Habitaciones : 3', 'Baños : 1', 'Interior : No', 'Exterior', 'Conservación : En buen estado', 'Referencia : SA4003-VP-4-074', 'Ascensor', 'Orientación : Este', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de AGENCIA ARIAS VILLALEGRE,1641596820.0,{'timestamp': '1698574877087764', 'soft_url': 'piso_aviles_25085991246_100500_'}
290.000 €,Piso en venta en Centro,Centro (Avilés),43.5613009,-5.9258454,['Superficie construida : 226 m²', 'Superficie útil : 200 m²', 'Habitaciones : 5', 'Baños : 4', 'Planta : 7ª', 'Exterior : Semiexterior', 'Antigüedad : Más de 50 años', 'Conservación : A reformar', 'Gastos de comunidad : 230', 'Referencia : IN174-80602', 'Armarios empotrados : 1', 'Tipo suelo : Parquet', 'Carpintería exterior : Aluminio climalit', 'Agua : Central', 'Calefacción : Central', 'Cocina : Amueblada y equipada', 'Comedor : Amplio salón comedor con tres ventanas y sala de e', 'Garaje', 'Trastero', 'Ascensor', 'Terraza', 'Clasificación:  Disponible', 'Emisiones:  50,50 Kg CO2/m2 año  A B C D E F G'],Inmuebles de RIANORTE - AVILES,1674861000.0,{'timestamp': '1698574882349623', 'soft_url': 'piso_aviles_centro33401_34209678715_102200_'}
79.000 €,Piso en venta en Ablaneda (Corvera de Asturias),Ablaneda (Corvera de Asturias) (Corvera de Asturias),43.536166498,-5.892379352,['Superficie construida : 82 m²', 'Superficie útil : 71 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 2ª', 'Exterior', 'Antigüedad : Entre 10 y 20 años', 'Conservación : En buen estado', 'Referencia : EP377-PB-PB_2376', 'Tipo suelo : Cerámica o gress', 'Carpintería exterior', 'Calefacción : Gas', 'Cocina : Independiente', 'Ascensor', 'Orientación : Norte', 'Clasificación:  Pendiente de completar', 'Consumo:   A B C D E F G', 'Emisiones:   A B C D E F G', 'Pedir más información'],Inmuebles de RK Iglesias,1673478540.0,{'timestamp': '1698574888411739', 'soft_url': 'piso_ablaneda_corvera_de_asturias_34209995036_109300_'}
