price,title,province,location,lat,lng,characteristics,agency,updated,numeric_data
450.000 €,Chalet en venta en Calle Cassiopea,Calle Cassiopea. Breña Alta,28.6690894,-17.7748324,['Superficie construida : 200 m²', 'Superficie útil : 194 m²', 'Superficie solar : 500 m²', 'Habitaciones : 4', 'Baños : 2', 'Conservación : En buen estado', 'Referencia : SA4284-KL0857', 'Armarios empotrados : 1', 'Aire acondicionado', 'Garaje : 1', 'Trastero', 'Terraza', 'Piscina', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información'],Inmuebles de KATHA CANARIAS REAL ESTATE,1674688200.0,{'timestamp': '1699116543905608', 'soft_url': 'chalet_brena_alta_centro_urbano_29174951400_100500_'}
A consultar,Finca rústica en venta en Calle los Llanitos-El Barranco (Poligono 27),Calle los Llanitos-El Barranco (Poligono 27). Breña Alta,28.654452663,-17.789558512,['Superficie construida : 886 m²', 'Superficie solar : 886 m²', 'Referencia : SH1-60450004', 'Clasificación:  Exento', 'Pedir más información'],Inmuebles de Servihabitat Servicios Inmobiliarios,1672787280.0,{'timestamp': '1699116548417259', 'soft_url': 'finca_rustica_brena_alta_centro_urbano_30051068028_102500_'}
450.000 €,Chalet en venta en Breña Alta,Breña Alta,28.6567381,-17.7926354,['Superficie construida : 402 m²', 'Superficie solar : 3.602 m²', 'Habitaciones : 4', 'Baños : 4', 'Conservación : En buen estado', 'Referencia : SA4762-101300877', 'Armarios empotrados : 1', 'Garaje : 1', 'Trastero', 'Terraza', 'Orientación : Este', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de MARAI INMOBILIARIA,1675033800.0,{'timestamp': '1699116553650151', 'soft_url': 'chalet_brena_alta_centro_urbano_35044994746_100500_'}
1.350.000 €,Chalet unifamiliar en venta en Buenavista de Arriba,Buenavista de Arriba (Breña Alta),28.663247048,-17.787859088,['Superficie construida : 446 m²', 'Superficie útil : 315 m²', 'Superficie solar : 6.385 m²', 'Habitaciones : 8', 'Baños : 5', 'Antigüedad : Entre 30 y 50 años', 'Conservación : En buen estado', 'Referencia : 4525339-Y-77', 'Armarios empotrados : Más de 2', 'Chimenea', 'Garaje : Más de 2', 'Terraza', 'Jardín : Propio', 'Piscina : Propia', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de INMOBILIARIA IRINA,1674774600.0,{'timestamp': '1699116558419112', 'soft_url': 'chalet_unifamiliar_buenavista_de_arriba_35894231375_525339_'}
1.200.000 €,Casa adosada en venta en Calle de Elías Pérez Hernández,Calle de Elías Pérez Hernández. Breña Alta,28.661661888,-17.785578239,['Superficie construida : 3.500 m²', 'Superficie útil : 3.000 m²', 'Superficie solar : 3.000 m²', 'Habitaciones : 3', 'Baños : 2', 'Tipo de casa : Adosada', 'Conservación : A reformar', 'Referencia : SA2504-3400-13366', 'Trastero', 'Terraza', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de PISO BARATO INMOBILIARIA,1673651340.0,{'timestamp': '1699116564193911', 'soft_url': 'casa_adosada_brena_alta_centro_urbano_25049697310_100500_'}
275.000 €,Apartamento en venta en Miraflores,Miraflores (Breña Alta),28.669508995,-17.794312127,['Superficie construida : 81 m²', 'Habitaciones : 2', 'Baños : 1', 'Referencia : BM25-R4238224', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de MOVE SPAIN,1672614600.0,{'timestamp': '1699116568833484', 'soft_url': 'apartamento_brena_alta_miraflores_37530750556_105600_'}
295.000 €,Chalet en venta en Breña Alta,Breña Alta,28.643224732,-17.788935629,['Superficie construida : 184 m²', 'Superficie solar : 711 m²', 'Habitaciones : 3', 'Baños : 1', 'Conservación : En buen estado', 'Referencia : SA4284-KL1087', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información'],Inmuebles de KATHA CANARIAS REAL ESTATE,1674688200.0,{'timestamp': '1699116574083205', 'soft_url': 'chalet_brena_alta_centro_urbano_36724670846_100500_'}
420.000 €,Chalet en venta en Breña Alta,Breña Alta,28.6694757,-17.7929274,['Superficie construida : 376 m²', 'Superficie útil : 346 m²', 'Superficie solar : 1.212 m²', 'Habitaciones : 5', 'Baños : 2', 'Conservación : En buen estado', 'Referencia : SA4762-101214216', 'Garaje : 1', 'Trastero', 'Terraza', 'Piscina', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de MARAI INMOBILIARIA,1675033800.0,{'timestamp': '1699116578984216', 'soft_url': 'chalet_brena_alta_centro_urbano_35040851482_100500_'}
450.000 €,Casa en venta en Breña Alta,Breña Alta,28.6563523,-17.7908857,['Superficie construida : 220 m²', 'Superficie solar : 3.300 m²', 'Habitaciones : 4', 'Baños : 4', 'Referencia : SA3813-2884697', 'Amueblado', 'Chimenea', 'Trastero', 'Terraza', 'Jardín : Propio', 'Orientación : Sur', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información'],Inmuebles de Topbrokers,1674860880.0,{'timestamp': '1699116583707676', 'soft_url': 'casa_brena_alta_centro_urbano_30853729458_100500_'}
130.000 €,Piso en venta en Breña Alta,Breña Alta,28.680957,-17.7697523,['Superficie construida : 86 m²', 'Habitaciones : 3', 'Baños : 1', 'Referencia : SA3813-3238596', 'Orientación : Sur', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información'],Inmuebles de Topbrokers,1674601680.0,{'timestamp': '1699116589167455', 'soft_url': 'piso_brena_alta_centro_urbano_33334341444_100500_'}
