price,title,province,location,lat,lng,characteristics,agency,updated,numeric_data
A consultar,Chalet en venta en Alamillo,Alamillo,38.678531,-4.7903256,['Superficie construida : 55 m²', 'Superficie solar : 55 m²', 'Habitaciones : 2', 'Referencia : SA3813-3621395', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información'],Inmuebles de Topbrokers,1674342420.0,{'timestamp': '1698952809039684', 'soft_url': 'chalet_alamillo_centro_urbano_35871857067_100500_'}
70.000 €,Casa en venta en Malagon,Malagón,39.164220628,-3.855092535,['Superficie construida : 176 m²', 'Habitaciones : 3', 'Superficie solar : 231 m²', 'Baños : 1', 'Conservación : En buen estado', 'Referencia : NI117-1198', 'Comedor : 2', 'Garaje : 1', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de DMM GESTION INMOBILIARIA,1672528260.0,{'timestamp': '1698952815524084', 'soft_url': 'casa_malagon_centro_urbano_38340409157_106000_'}
64.500 €,Casa en venta en Plaza de Manuel de Falla, 18,Plaza de Manuel de Falla, 18. Almadén,38.7743797302246,-4.83638000488281,['Superficie construida : 495 m²', 'Superficie útil : 373 m²', 'Habitaciones : 1', 'Baños : 1', 'Referencia : AM9-2054##01400585', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de ALTAMIRA,1672527960.0,{'timestamp': '169895281986198', 'soft_url': 'casa_almaden_centro_urbano_35087481021_103600_'}
49.900 €,Piso en venta en Calle Claudio García Quilón, nº 2,Calle Claudio García Quilón, nº 2. Malagón,39.1773,-3.83348,['Superficie útil : 88 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 2ª', 'Antigüedad : Entre 10 y 20 años', 'Conservación : En buen estado', 'Referencia : 17190614', 'Armarios empotrados : 2', 'Tipo suelo : Tarima flotante', 'Carpintería exterior : Aluminio', 'Agua', 'Luz : Unión fenosa', 'Gas : Gas natural', 'Aire acondicionado : Frío y calor', 'Calefacción : Gas natural', 'Cocina equipada', 'Garaje : 1', 'Trastero', 'Orientación : Suroeste', 'Clasificación:  En trámite', 'Pedir más información'],María,1641337560.0,{'timestamp': '1698952826748413', 'soft_url': 'piso_malagon_centro_urbano_945856909847123_109800_'}
65.000 €,Casa en venta en Malagon,Malagón,39.163642113,-3.853744604,['Superficie construida : 241 m²', 'Superficie solar : 407 m²', 'Referencia : NI117-912', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de DMM GESTION INMOBILIARIA,1675120200.0,{'timestamp': '1698952832224422', 'soft_url': 'casa_malagon_centro_urbano_38424370015_106000_'}
46.000 €,Piso en venta en Avenida de los Fundadores Cooperativa, 9, cerca de Calle de Cristóbal Colón,Avenida de los Fundadores Cooperativa, 9, cerca de Calle de Cristóbal Colón. Malagón,39.1701,-3.84745,['Superficie construida : 100 m²', 'Superficie útil : 85 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 2ª', 'Exterior', 'Conservación : En buen estado', 'Referencia : SA4875-UC-29000665', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de CNC ASESORES,1672701000.0,{'timestamp': '1698952838091237', 'soft_url': 'piso_malagon_centro_urbano_37564184252_100500_'}
38.100 €,Casa en venta en Don Aquilino Arribas Fernández,  32,Don Aquilino Arribas Fernández,  32. Malagón,39.1824,-3.83337,['Superficie construida : 120 m²', 'Habitaciones : 4', 'Baños : 2', 'Conservación : A estrenar', 'Referencia : SH1-06098542', 'Clasificación:  Disponible', 'Emisiones:  36,40 Kg CO2/m2 año  A B C D E F G'],Inmuebles de Servihabitat Servicios Inmobiliarios,1675033560.0,{'timestamp': '169895284517872', 'soft_url': 'casa_malagon_centro_urbano_5047668727_109700_'}
38.100 €,Casa en venta en Don Aquilino Arribas Fernández,  39,Don Aquilino Arribas Fernández,  39. Malagón,39.1824,-3.83337,['Superficie construida : 120 m²', 'Habitaciones : 4', 'Baños : 2', 'Conservación : A estrenar', 'Referencia : SH1-06098542', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de Servihabitat Servicios Inmobiliarios,1675033560.0,{'timestamp': '1698952852455528', 'soft_url': 'casa_malagon_centro_urbano_5037147027_109700_'}
44.000 €,Casa adosada en venta en Calle de Santa Lucía,Calle de Santa Lucía. Fuente el Fresno,39.2321,-3.77118,['Superficie construida : 203 m²', 'Habitaciones : 4', 'Baños : 2', 'Tipo de casa : Adosada', 'Conservación : En buen estado', 'Referencia : SA4875-AL-52716722', 'Garaje : 1', 'Terraza', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información'],Inmuebles de CNC ASESORES,1674947340.0,{'timestamp': '169895285856741', 'soft_url': 'casa_adosada_fuente_el_fresno_centro_urbano_37539068143_100500_'}
72.500 €,Piso en venta en Ronda de las Eras,Ronda de las Eras. Malagón,39.169790558,-3.849657908,['Superficie construida : 95 m²', 'Superficie útil : 76 m²', 'Habitaciones : 3', 'Baños : 2', 'Referencia : KU2-29000670', 'Amueblado : Sin amueblar', 'Clasificación:  Pendiente de completar', 'Consumo:   A B C D E F G', 'Pedir más información'],Inmuebles de GIA,1673996460.0,{'timestamp': '1698952864957864', 'soft_url': 'piso_malagon_centro_urbano_30932274076_108300_'}
