price,title,province,location,lat,lng,characteristics,agency,updated,numeric_data
449.200 €,Casa en venta en Calle de Joaquín Turina,Calle de Joaquín Turina. Almazán,41.490030353,-2.537628047,['Superficie construida : 461 m²', 'Superficie útil : 394 m²', 'Habitaciones : 2', 'Superficie solar : 687 m²', 'Baños : 1', 'Referencia : KU2-0035975757', 'Amueblado : Sin amueblar', 'Clasificación:  En trámite', 'Pedir más información'],Inmuebles de GIA,1673996460.0,{'timestamp': '1698836481721317', 'soft_url': 'casa_almazan_centro_urbano_30834443488_108300_'}
48.000 €,Piso en venta en Almazán,Almazán,41.4877179,-2.5319286,['Superficie construida : 150 m²', 'Habitaciones : 5', 'Baños : 2', 'Referencia : SA3813-3621368', 'Terraza', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información'],Inmuebles de Topbrokers,1674428880.0,{'timestamp': '1698836487307855', 'soft_url': 'piso_almazan_centro_urbano_35906336524_100500_'}
26.500 €,Piso en venta en Calle Clgeneral Martinez,Calle Clgeneral Martinez. Almazán,41.4837,-2.53612,['Superficie construida : 84 m²', 'Habitaciones : 4', 'Baños : 1', 'Referencia : KU2-29001347', 'Amueblado : Sin amueblar', 'Clasificación:  Pendiente de completar', 'Consumo:   A B C D E F G', 'Pedir más información'],Inmuebles de GIA,1673996460.0,{'timestamp': '1698836493010032', 'soft_url': 'piso_almazan_centro_urbano_30919226941_108300_'}
34.000 €,Piso en venta en Almazán,Almazán,41.4877179,-2.5319286,['Superficie construida : 107 m²', 'Habitaciones : 4', 'Referencia : SA3813-3621390', 'Terraza', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información'],Inmuebles de Topbrokers,1674428880.0,{'timestamp': '1698836498604853', 'soft_url': 'piso_almazan_centro_urbano_35880031141_100500_'}
48.000 €,Piso en venta en Almazán,Almazán,41.487636458,-2.533063878,['Superficie construida : 150 m²', 'Habitaciones : 5', 'Baños : 2', 'Referencia : SA3813-3621656', 'Terraza', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información'],Inmuebles de Topbrokers,1674428880.0,{'timestamp': '1698836503700667', 'soft_url': 'piso_almazan_centro_urbano_35886517313_100500_'}
48.000 €,Piso en venta en Almazán,Almazán,41.487636458,-2.533063878,['Superficie construida : 150 m²', 'Habitaciones : 5', 'Baños : 2', 'Referencia : SA3813-3620273', 'Terraza', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información'],Inmuebles de Topbrokers,1673564940.0,{'timestamp': '169883650906616', 'soft_url': 'piso_almazan_centro_urbano_35892610792_100500_'}
96.000 €,Piso en venta en Almazán,Almazán,41.480000574,-2.529057508,['Superficie construida : 130 m²', 'Superficie útil : 120 m²', 'Habitaciones : 3', 'Baños : 1', 'Planta : 1ª', 'Referencia : SA4213-157/9821', 'Armarios empotrados : 1', 'Tipo suelo : Tarima flotante', 'Agua', 'Calefacción : Gas natural', 'Puerta blindada', 'Sistema de seguridad', 'Ascensor', 'Balcón', 'Orientación : Sur', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información'],Inmuebles de NACIONAL INMOBILIARIA,1673564700.0,{'timestamp': '1698836513984145', 'soft_url': 'piso_almazan_centro_urbano_28358517379_100500_'}
65.000 €,Piso en venta en Almazán,Almazán,41.514089579,-2.553801621,['Superficie construida : 79 m²', 'Superficie útil : 79 m²', 'Habitaciones : 3', 'Baños : 1', 'Referencia : UVC716-19565', 'Calefacción', 'Ascensor', 'Terraza', 'Clasificación:  Disponible', 'Emisiones:  56 Kg CO2/m2 año  A B C D E F G'],Inmuebles de Maria REDONDO,1675120200.0,{'timestamp': '1698836522586535', 'soft_url': 'piso_almazan_centro_urbano_37555122495_108700_'}
48.000 €,Piso en venta en Calle Clgeneral Martinez,Calle Clgeneral Martinez. Almazán,41.4838,-2.5258,['Superficie construida : 151 m²', 'Habitaciones : 5', 'Baños : 2', 'Referencia : KU2-29001342', 'Amueblado : Sin amueblar', 'Clasificación:  Pendiente de completar', 'Consumo:   A B C D E F G', 'Pedir más información'],Inmuebles de GIA,1673996460.0,{'timestamp': '169883652902131', 'soft_url': 'piso_almazan_centro_urbano_30836386838_108300_'}
34.000 €,Piso en venta en Almazán,Almazán,41.487636458,-2.533063878,['Superficie construida : 107 m²', 'Habitaciones : 4', 'Referencia : SA3813-3621397', 'Terraza', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información'],Inmuebles de Topbrokers,1674428880.0,{'timestamp': '1698836534347199', 'soft_url': 'piso_almazan_centro_urbano_35833861565_100500_'}
