price,title,location,lat,lng,characteristics
115.000 €,Piso en venta en Alto de Arteixo,Arteixo,43.314063123,-8.496355789,"['Superficie construida : 79 m²', 'Superficie útil : 70 m²', 'Habitaciones : 2', 'Baños : 2', 'Planta : Bajo', 'Gastos de comunidad : Entre 40 y 60€', 'Referencia : SA985-0002308/4938', 'Armarios empotrados : 1', 'Agua', 'Calefacción : Eléctrica', 'Garaje : 1', 'Trastero', 'Ascensor', 'Terraza', 'Clasificación:  No indicado', 'Pedir más información']"
174.900 €,Ático en venta en Rúa Cidade de Bos Aires,Rúa Cidade de Bos Aires. Arteixo,43.306738877,-8.512090392,"['Superficie construida : 82 m²', 'Habitaciones : 3', 'Baños : 2', 'Interior : No', 'Exterior', 'Conservación : En buen estado', 'Gastos de comunidad : Entre 40 y 60€', 'Referencia : SA2687-1408', 'Armarios empotrados : 1', 'Garaje : 1', 'Ascensor', 'Terraza', 'Clasificación:  En trámite', 'Pedir más información']"
299.000 €,Piso en venta en Calle de Fernando Macías,Calle de Fernando Macías. Ensanche (A Coruña Capital),43.3660682,-8.4118359,"['Superficie construida : 84 m²', 'Superficie útil : 70 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 13ª', 'Gastos de comunidad : Más de 100€', 'Referencia : SA418-719995/3065', 'Armarios empotrados : 1', 'Calefacción : Central', 'Comedor', 'Ascensor', 'Orientación : Norte', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información']"
49.000 €,Casa en venta en Calle Antonio Sanjurjo Badía,Calle Antonio Sanjurjo Badía. Sada,43.363556575,-8.251206159,"['Habitaciones : 2', 'Superficie solar : 8 m²', 'Baños : 1', 'Antigüedad : Más de 50 años', 'Conservación : En buen estado', 'Referencia : NI622-1494', 'Comedor', 'Clasificación:  En trámite', 'Pedir más información']"
259.000 €,"Piso en venta en Calle de Juan Castro Mosquera, cerca de Calle de Pla y Cancela","Calle de Juan Castro Mosquera, cerca de Calle de Pla y Cancela. Os Mallos-A Falperra (A Coruña Capital)",43.3599681,-8.409209,"['Superficie construida : 84 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 2ª', 'Gastos de comunidad : Entre 40 y 60€', 'Referencia : SA1112-5684B/5394', 'Armarios empotrados : 1', 'Calefacción : Eléctrica', 'Comedor', 'Trastero', 'Ascensor', 'Orientación : Sureste', 'Clasificación:  No indicado', 'Pedir más información']"
220.000 €,Piso en venta en Calle Aurelio Aguirre Galarraga,Calle Aurelio Aguirre Galarraga. Elviña-Barrio Flores-Matogrande-Someso (A Coruña Capital),43.335659779473,-8.40833762502367,"['Superficie construida : 95 m²', 'Habitaciones : 2', 'Baños : 1', 'Conservación : A estrenar', 'Referencia : FP2-79788', 'Clasificación:  En trámite', 'Pedir más información']"
425.000 €,"Ático en venta en Avenida de Oza, cerca de Calle de José Luis Cereijo","Avenida de Oza, cerca de Calle de José Luis Cereijo. Os Castros-Castrillón-Monelos (A Coruña Capital)",43.35324731,-8.393414146,"['Superficie construida : 132 m²', 'Superficie útil : 120 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 4ª', 'Exterior', 'Antigüedad : Más de 50 años', 'Conservación : A estrenar', 'Referencia : 4519840-ATICMOD022', 'Tipo suelo : Tarima flotante', 'Vidrios dobles', 'Calefacción : Eléctrica', 'Cocina equipada', 'Comedor', 'Portero automático', 'Puerta blindada', 'Ascensor', 'Adaptado a personas con movilidad reducida', 'Terraza', 'Orientación : Sur', 'Soleado', 'Clasificación:  En trámite', 'Pedir más información']"
595.000 €,Piso en venta en Avenida Linares Rivas,Avenida Linares Rivas. Os Mallos-A Falperra (A Coruña Capital),43.3609,-8.40765,"['Superficie construida : 224 m²', 'Interior : No', 'Exterior', 'Conservación : A reformar', 'Gastos de comunidad : Más de 100€', 'Referencia : SA2687-1030', 'Calefacción : Central', 'Trastero', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
195.000 €,Piso en venta en Calle de Buenavista,Calle de Buenavista. Os Castros-Castrillón-Monelos (A Coruña Capital),43.3507559,-8.3890842,"['Superficie construida : 93 m²', 'Habitaciones : 2', 'Baños : 2', 'Planta : 1ª', 'Referencia : SA1974-IF173/7275', 'Armarios empotrados : 1', 'Tipo suelo : Parquet', 'Agua', 'Calefacción : Gas natural', 'Comedor', 'Garaje : 1', 'Trastero', 'Puerta blindada', 'Orientación : Este', 'Clasificación:  Disponible', 'Emisiones:  52 Kg CO2/m2 año  A B C D E F G']"
200.000 €,Piso en venta en Calle de la Laguna,Calle de la Laguna. Sada,43.348147108,-8.254016358,"['Superficie construida : 140 m²', 'Habitaciones : 3', 'Baños : 2', 'Conservación : En buen estado', 'Referencia : IF20-049.36745', 'Armarios empotrados : 1', 'Calefacción : Gas natural', 'Garaje : 1', 'Portero automático', 'Puerta blindada', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
275.000 €,"Piso en venta en Calle de Barcelona, cerca de Calle del Páramo","Calle de Barcelona, cerca de Calle del Páramo. Agra do Orzán-O Ventorillo (A Coruña Capital)",43.3649102,-8.4221583,"['Superficie construida : 108 m²', 'Habitaciones : 4', 'Baños : 2', 'Interior : No', 'Exterior', 'Conservación : En buen estado', 'Gastos de comunidad : Entre 60 y 80€', 'Referencia : SA2687-1406', 'Armarios empotrados : 1', 'Trastero', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
107.000 €,Piso en venta en Lugar de Fontan,Lugar de Fontan. Sada,43.3637362253358,-8.25039528746983,"['Superficie construida : 130 m²', 'Habitaciones : 2', 'Baños : 2', 'Referencia : AS1-52719078', 'Calefacción', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
139.900 €,Piso en venta en Sada/ Eroski/ Brañas,Sada,43.348870916,-8.25406219,"['Superficie construida : 44 m²', 'Habitaciones : 1', 'Baños : 1', 'Planta : 4ª', 'Antigüedad : Entre 20 y 30 años', 'Referencia : XA27-02390', 'Clasificación:  En trámite', 'Pedir más información']"
220.000 €,Piso en venta en Calle de Sofía Casanova,Calle de Sofía Casanova. Os Mallos-A Falperra (A Coruña Capital),43.356078,-8.4128232,"['Superficie construida : 105 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 5ª', 'Antigüedad : Entre 30 y 50 años', 'Referencia : EP110-08611', 'Clasificación:  En trámite', 'Emisiones:  37 Kg CO2/m2 año  A B C D E F G']"
450.000 €,Casa adosada en venta en (Los Alamos) Zona Cercana Zapateira A Coruña,Culleredo,43.324963126,-8.384083096,"['Superficie construida : 450 m²', 'Habitaciones : 6', 'Superficie solar : 269 m²', 'Baños : 5', 'Tipo de casa : Adosada', 'Antigüedad : Entre 20 y 30 años', 'Referencia : XA27-02001', 'Clasificación:  Pendiente de completar', 'Consumo:   A B C D E F G', 'Emisiones:   A B C D E F G', 'Pedir más información']"
360.000 €,Apartamento en venta en Calle de Manuel Murguía,Calle de Manuel Murguía. Agra do Orzán-O Ventorillo (A Coruña Capital),43.369518561,-8.417822077,"['Superficie construida : 81 m²', 'Superficie útil : 71 m²', 'Habitaciones : 2', 'Baños : 2', 'Planta : 7ª', 'Gastos de comunidad : Entre 60 y 80€', 'Referencia : SA1112-5655B/5394', 'Armarios empotrados : 1', 'Tipo suelo : Parquet', 'Calefacción : Gas natural', 'Garaje : 1', 'Trastero', 'Ascensor', 'Orientación : Sur', 'Clasificación:  No indicado', 'Pedir más información']"
150.000 €,Piso en venta en Calle de San Rosendo,Calle de San Rosendo. Os Mallos-A Falperra (A Coruña Capital),43.3529079,-8.4113296,"['Superficie construida : 85 m²', 'Superficie útil : 80 m²', 'Habitaciones : 5', 'Baños : 1', 'Planta : 3ª', 'Conservación : En buen estado', 'Referencia : SA492-133850', 'Cocina', 'Trastero', 'Ascensor', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información']"
95.000 €,Casa en venta en Estación- Arrigada,Cambre (Santa Maria) (Cambre),43.290279777,-8.347869186,"['Superficie construida : 270 m²', 'Superficie útil : 259 m²', 'Superficie solar : 474 m²', 'Referencia : SA363-002325/5095', 'Clasificación:  No indicado', 'Pedir más información']"
730.000 €,Piso en venta en San Andrés - Orzán,Cidade Vella-Atochas-Pescadería (A Coruña Capital),43.3752464,-8.4030775,"['Superficie construida : 240 m²', 'Habitaciones : 6', 'Baños : 3', 'Referencia : XA194-VP15002027', 'Clasificación:  En trámite', 'Pedir más información']"
285.000 €,Ático en venta en Rosales-Ciudad Escolar-San Roque,Labañou-Os Rosales (A Coruña Capital),43.374497927,-8.431663075,"['Superficie construida : 120 m²', 'Superficie útil : 107 m²', 'Habitaciones : 3', 'Baños : 3', 'Planta : 8ª', 'Gastos de comunidad : Entre 60 y 80€', 'Referencia : SA1035-15D057/2561', 'Armarios empotrados : 1', 'Tipo suelo : Parquet', 'Agua', 'Teléfono', 'Calefacción : Gas natural', 'Garaje : 1', 'Trastero', 'Puerta blindada', 'Ascensor', 'Piscina : Comunitaria', 'Orientación : Suroeste', 'Clasificación:  No indicado', 'Pedir más información']"
170.000 €,Piso en venta en Calle Largo Caballero,Calle Largo Caballero. Culleredo,43.316614991,-8.367214289,"['Superficie construida : 87 m²', 'Superficie útil : 70 m²', 'Habitaciones : 2', 'Baños : 1', 'Planta : 4ª', 'Gastos de comunidad : Entre 40 y 60€', 'Referencia : SA1974-725048/7275', 'Amueblado', 'Armarios empotrados : 1', 'Calefacción : Gas natural', 'Trastero', 'Ascensor', 'Orientación : Noreste', 'Clasificación:  Disponible', 'Emisiones:  100 Kg CO2/m2 año  A B C D E F G']"
339.000 €,Casa en venta en Calle Ponte Lago,Calle Ponte Lago. Abrigosa (Carral),43.228220176,-8.355765539,"['Superficie construida : 283 m²', 'Superficie útil : 283 m²', 'Superficie solar : 2.040 m²', 'Habitaciones : 4', 'Baños : 3', 'Antigüedad : Entre 10 y 20 años', 'Conservación : En buen estado', 'Referencia : 4992837-VCA-PONTELAGO', 'Armarios empotrados : Más de 2', 'Carpintería exterior : Aluminio', 'Vidrios dobles', 'Tipo suelo : Gres', 'Teléfono', 'Calefacción : Gasoil', 'Cocina equipada', 'Garaje : Más de 2', 'Puerta blindada', 'Terraza', 'Jardín : Propio', 'Urbanizado', 'Calle alumbrada', 'Calle asfaltada', 'Se aceptan mascotas', 'Clasificación:  En trámite', 'Pedir más información']"
350.000 €,Piso en venta en Calle del Médico Rodríguez,Calle del Médico Rodríguez. Ensanche (A Coruña Capital),43.3659459,-8.4099793,"['Superficie construida : 130 m²', 'Conservación : En buen estado', 'Referencia : IF20-049.36729', 'Armarios empotrados : 1', 'Tipo suelo : Parquet', 'Calefacción : Gas natural', 'Cocina', 'Trastero', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
570.000 €,Dúplex en venta en Paseo Marítimo Alcalde Francisco Vázquez Vázquez,Paseo Marítimo Alcalde Francisco Vázquez Vázquez. Monte Alto-Adormideras (A Coruña Capital),43.381124814,-8.409754315,"['Superficie construida : 144 m²', 'Habitaciones : 4', 'Baños : 3', 'Referencia : IF20-049.36598', 'Armarios empotrados : 1', 'Calefacción : Central', 'Cocina', 'Garaje : 1', 'Trastero', 'Portero automático', 'Ascensor', 'Orientación : Al mar', 'Clasificación:  En trámite', 'Pedir más información']"
300.000 €,Dúplex en venta en Calle de la Revolta,Calle de la Revolta. Perillo (Oleiros),43.331368157,-8.370332494,"['Superficie construida : 121 m²', 'Superficie útil : 102 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : Bajo', 'Exterior', 'Conservación : A estrenar', 'Referencia : 4520545-000033', 'Vidrios dobles', 'Teléfono', 'Calefacción : Gas natural', 'Cocina equipada', 'Comedor', 'Lavadero', 'Garaje : 2', 'Trastero', 'Portero automático', 'Puerta blindada', 'Sistema de seguridad', 'Ascensor', 'Terraza', 'Clasificación:  En trámite', 'Pedir más información']"
700.000 €,Piso en venta en Calle Tabernas,Calle Tabernas. Cidade Vella-Atochas-Pescadería (A Coruña Capital),43.3695884,-8.3946511,"['Superficie construida : 91 m²', 'Superficie útil : 85 m²', 'Habitaciones : 2', 'Baños : 2', 'Planta : 1ª', 'Gastos de comunidad : Entre 60 y 80€', 'Referencia : SA1112-4335B/5394', 'Armarios empotrados : 1', 'Tipo suelo : Gres', 'Calefacción : Gas natural', 'Garaje : 1', 'Puerta blindada', 'Ascensor', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información']"
399.000 €,Piso en venta en Calle del Puente,Calle del Puente. Catro Camiños-A Gaiteira (A Coruña Capital),43.3541235,-8.4005654,"['Superficie construida : 138 m²', 'Superficie útil : 125 m²', 'Habitaciones : 3', 'Baños : 3', 'Planta : 5ª', 'Gastos de comunidad : Entre 60 y 80€', 'Referencia : SA418-710249/3065', 'Armarios empotrados : 1', 'Calefacción : Gas natural', 'Comedor', 'Garaje : 1', 'Trastero', 'Puerta blindada', 'Ascensor', 'Orientación : Este', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información']"
355.000 €,Chalet en venta en Calle Bolivia,Calle Bolivia. Núcleo (Oleiros),43.3341554,-8.3223802,"['Superficie construida : 241 m²', 'Superficie solar : 163 m²', 'Habitaciones : 4', 'Baños : 3', 'Referencia : SA1974-121/7275', 'Armarios empotrados : 1', 'Agua', 'Calefacción', 'Comedor', 'Garaje : 1', 'Puerta blindada', 'Trastero', 'Terraza', 'Urbanizado', 'Clasificación:  Disponible', 'Emisiones:  20 Kg CO2/m2 año  A B C D E F G']"
100.000 €,"Piso en venta en Ronda de Outeiro, cerca de Calle de la República Dominicana","Ronda de Outeiro, cerca de Calle de la República Dominicana. Agra do Orzán-O Ventorillo (A Coruña Capital)",43.3619873,-8.4219675,"['Superficie construida : 65 m²', 'Habitaciones : 2', 'Baños : 1', 'Planta : Bajo', 'Antigüedad : Más de 50 años', 'Referencia : EP110-08779', 'Clasificación:  Pendiente de completar', 'Consumo:   A B C D E F G', 'Emisiones:   A B C D E F G', 'Pedir más información']"
520.000 €,Casa en venta en Calle Luz Pozo Garza,Calle Luz Pozo Garza. Eirís-As Xubias-Pasaxe (A Coruña Capital),43.3398719,-8.3927936,"['Superficie construida : 448 m²', 'Superficie útil : 400 m²', 'Superficie solar : 350 m²', 'Habitaciones : 4', 'Baños : 5', 'Referencia : SA1112-2033A/5394', 'Armarios empotrados : 1', 'Tipo suelo : Parquet', 'Agua', 'Teléfono', 'Puerta blindada', 'Trastero', 'Orientación : Suroeste', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información']"
262.000 €,Piso en venta en Calle de Manuel Murguía,Calle de Manuel Murguía. Cidade Xardín-Cidade Escolar (A Coruña Capital),43.3692524,-8.418993838,"['Superficie construida : 68 m²', 'Interior : No', 'Exterior', 'Conservación : En buen estado', 'Gastos de comunidad : Entre 20 y 40€', 'Referencia : SA2687-1603', 'Armarios empotrados : 1', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
232.000 €,Casa en venta en Lugar de Nebrixe,Lugar de Nebrixe. Cambre (Santa Maria) (Cambre),43.273747,-8.299301761,"['Superficie construida : 150 m²', 'Habitaciones : 4', 'Superficie solar : 1.213 m²', 'Baños : 2', 'Antigüedad : Entre 30 y 50 años', 'Referencia : XA27-02356', 'Clasificación:  Disponible', 'Emisiones:  73 Kg CO2/m2 año  A B C D E F G']"
147.566 €,Piso en venta en Calle Blanco White,,,,"['Superficie construida : 92 m²', 'Habitaciones : 2', 'Baños : 2', 'Referencia : AS1-ESP0000176749', 'Clasificación:  Pendiente de completar', 'Consumo:   A B C D E F G', 'Emisiones:   A B C D E F G', 'Pedir más información']"
360.000 €,Apartamento en venta en Calle de Manuel Murguía,Calle de Manuel Murguía. Labañou-Os Rosales (A Coruña Capital),43.368409348,-8.422857085,"['Superficie construida : 81 m²', 'Superficie útil : 71 m²', 'Habitaciones : 2', 'Baños : 2', 'Planta : 7ª', 'Gastos de comunidad : Entre 60 y 80€', 'Referencia : SA418-725126/3065', 'Armarios empotrados : 1', 'Tipo suelo : Parquet', 'Calefacción : Gas natural', 'Garaje : 1', 'Trastero', 'Puerta blindada', 'Ascensor', 'Orientación : Sur', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información']"
170.000 €,Piso en venta en Calle del Maestro Rodrigo,Calle del Maestro Rodrigo. Núcleo (Oleiros),43.331751508,-8.305230229,"['Superficie construida : 84 m²', 'Habitaciones : 3', 'Baños : 2', 'Interior : No', 'Exterior', 'Conservación : En buen estado', 'Gastos de comunidad : Entre 40 y 60€', 'Referencia : SA2687-1623', 'Armarios empotrados : 1', 'Garaje : 1', 'Trastero', 'Ascensor', 'Clasificación:  Disponible', 'Emisiones:  99 Kg CO2/m2 año  A B C D E F G']"
213.000 €,Piso en venta en Calle Aurelio Aguirre Galarraga,Calle Aurelio Aguirre Galarraga. Elviña-Barrio Flores-Matogrande-Someso (A Coruña Capital),43.335659779473,-8.40833762502367,"['Superficie construida : 100 m²', 'Habitaciones : 2', 'Baños : 2', 'Conservación : A estrenar', 'Referencia : FP2-79788', 'Clasificación:  En trámite', 'Pedir más información']"
390.000 €,Casa en venta en Lugar de Vilar,Lugar de Vilar. Sada,43.349068925,-8.305141547,"['Superficie construida : 47 m²', 'Habitaciones : 1', 'Baños : 1', 'Referencia : IF20-049.36762', 'Cocina', 'Clasificación:  En trámite', 'Pedir más información']"
280.000 €,"Dúplex en venta en Calle de la Merced, 32, cerca de Calle Antonio Ríos","Calle de la Merced, 32, cerca de Calle Antonio Ríos. Os Castros-Castrillón-Monelos (A Coruña Capital)",43.352902622939,-8.395783447067,"['Habitaciones : 4', 'Baños : 4', 'Exterior', 'Referencia : AG213-B225', 'Armarios empotrados', 'Tipo suelo : Parquet', 'Vidrios dobles', 'Calefacción : Electrica', 'Cocina : Individual', 'Garaje', 'Trastero', 'Puerta blindada', 'Ascensor', 'Clasificación:  En trámite', 'Pedir más información']"
1.111.000 €,Ático en venta en Cidade Xardín-Cidade Escolar,Cidade Xardín-Cidade Escolar. Cidade Xardín-Cidade Escolar (A Coruña Capital),43.371352,-8.418846,"['Superficie construida : 183 m²', 'Habitaciones : 4', 'Baños : 2', 'Conservación : A estrenar', 'Referencia : FP2-79872', 'Clasificación:  En trámite', 'Pedir más información']"
265.000 €,"Casa en venta en Avenida de Isaac Díaz Pardo, 65","Avenida de Isaac Díaz Pardo, 65. Liáns-Porto de Santa Cruz (Oleiros)",43.3404462307779,-8.34286065613334,"['Superficie construida : 825 m²', 'Superficie útil : 105 m²', 'Superficie solar : 825 m²', 'Habitaciones : 4', 'Baños : 2', 'Antigüedad : Más de 50 años', 'Conservación : A reformar', 'Referencia : 4520545-000062', 'Garaje : Más de 2', 'Clasificación:  En trámite', 'Pedir más información']"
575.000 €,Piso en venta en Plaza de María Pita,Plaza de María Pita. Cidade Vella-Atochas-Pescadería (A Coruña Capital),43.3711442,-8.3951916,"['Superficie construida : 107 m²', 'Superficie útil : 97 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 5ª', 'Gastos de comunidad : Entre 60 y 80€', 'Referencia : SA1112-5413A/5394', 'Calefacción : Gas natural', 'Comedor', 'Ascensor', 'Balcón', 'Terraza', 'Orientación : Este', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información']"
235.000 €,"Casa en venta en Pasaje Mariñan, nº 59","Pasaje Mariñan, nº 59. Mariñan (Bergondo)",43.2939089677256,-8.26697996408377,"['Superficie construida : 193 m²', 'Superficie útil : 165 m²', 'Superficie solar : 1.619 m²', 'Habitaciones : 3', 'Baños : 3', 'Antigüedad : Más de 50 años', 'Conservación : Reformado', 'Referencia : 4990666-C-849', 'Carpintería exterior : Madera', 'Tipo suelo : Tarima maciza', 'Calefacción : Pelex', 'Cocina equipada', 'Comedor', 'Garaje : 2', 'Terraza', 'Jardín : Propio', 'Orientación : Sur', 'Calle alumbrada', 'Calle asfaltada', 'Clasificación:  Disponible', 'Emisiones:  17 Kg CO2/m2 año  A B C D E F G']"
420.000 €,Casa en venta en Xardín de Nos- Oleiros- Nos,Nós (Oleiros),43.317341979,-8.339852917,"['Superficie construida : 309 m²', 'Habitaciones : 5', 'Superficie solar : 347 m²', 'Baños : 3', 'Antigüedad : Entre 10 y 20 años', 'Referencia : XA27-02394', 'Clasificación:  Disponible', 'Emisiones:  19 Kg CO2/m2 año  A B C D E F G']"
390.000 €,"Dúplex en venta en Calle de Emilio González López, cerca de Calle del Alcalde Suárez Ferrín","Calle de Emilio González López, cerca de Calle del Alcalde Suárez Ferrín. Labañou-Os Rosales (A Coruña Capital)",43.3748956,-8.4362251,"['Superficie construida : 140 m²', 'Habitaciones : 4', 'Baños : 3', 'Conservación : En buen estado', 'Referencia : IF20-049.36793', 'Armarios empotrados : 1', 'Tipo suelo : Parquet', 'Calefacción : Gas natural', 'Cocina', 'Garaje : 1', 'Trastero', 'Puerta blindada', 'Ascensor', 'Terraza', 'Orientación : Al mar', 'Clasificación:  En trámite', 'Pedir más información']"
350.000 €,Casa pareada en venta en Oleiros- Santa Cruz-Dorneda-Arillo,Dorneda (Oleiros),43.353392749,-8.336859982,"['Superficie construida : 199 m²', 'Habitaciones : 5', 'Superficie solar : 1.238 m²', 'Baños : 3', 'Tipo de casa : Pareada', 'Antigüedad : Entre 30 y 50 años', 'Referencia : XA27-02412', 'Clasificación:  En trámite', 'Pedir más información']"
298.000 €,Piso en venta en Calle Socorro,Calle Socorro. Cidade Vella-Atochas-Pescadería (A Coruña Capital),43.3711914,-8.4032683,"['Superficie construida : 53 m²', 'Habitaciones : 2', 'Baños : 1', 'Planta : 1ª', 'Gastos de comunidad : Entre 60 y 80€', 'Referencia : SA1112-5677B/5394', 'Armarios empotrados : 1', 'Tipo suelo : Parquet', 'Calefacción : Central', 'Comedor', 'Garaje : 1', 'Orientación : Norte', 'Clasificación:  No indicado', 'Pedir más información']"
600.000 €,Piso en venta en Paseo de Ronda - Riazor,Ensanche (A Coruña Capital),43.3648029,-8.4180491,"['Superficie construida : 115 m²', 'Superficie útil : 102 m²', 'Habitaciones : 2', 'Baños : 2', 'Planta : 7ª', 'Exterior', 'Antigüedad : Menos de 5 años', 'Conservación : A estrenar', 'Referencia : 4519840-PISPLAY020', 'Armarios empotrados : 2', 'Tipo suelo : Parquet', 'Vidrios dobles', 'Carpintería exterior : Aluminio', 'Gas', 'Cocina equipada', 'Comedor', 'Garaje : 1', 'Trastero', 'Portero automático', 'Puerta blindada', 'Ascensor', 'Adaptado a personas con movilidad reducida', 'Jardín : Comunitario', 'Orientación : Norte', 'Soleado', 'Clasificación:  Disponible', 'Emisiones:  66 Kg CO2/m2 año  A B C D E F G']"
480.000 €,Piso en venta en Calle de Federico Tapia,Calle de Federico Tapia. Ensanche (A Coruña Capital),43.3616204,-8.4063139,"['Superficie construida : 158 m²', 'Superficie útil : 139 m²', 'Habitaciones : 3', 'Baños : 3', 'Planta : 3ª', 'Gastos de comunidad : Más de 100€', 'Referencia : SA1112-5314A/5394', 'Armarios empotrados : 1', 'Tipo suelo : Parquet', 'Calefacción : Central', 'Comedor', 'Garaje : 1', 'Trastero', 'Ascensor', 'Clasificación:  No indicado', 'Pedir más información']"
350.000 €,Piso en venta en Calle de Nicaragua,Calle de Nicaragua. Os Mallos-A Falperra (A Coruña Capital),43.3621937,-8.408609,"['Superficie construida : 95 m²', 'Superficie útil : 93 m²', 'Habitaciones : 4', 'Baños : 2', 'Planta : 6ª', 'Gastos de comunidad : Más de 100€', 'Referencia : SA1112-5601B/5394', 'Armarios empotrados : 1', 'Tipo suelo : Parquet', 'Calefacción : Central', 'Comedor', 'Ascensor', 'Orientación : Sur', 'Clasificación:  Disponible', 'Emisiones:  53 Kg CO2/m2 año  A B C D E F G']"
165.000 €,"Piso en venta en Calle de Pascual Veiga, cerca de Calle del Agra de Orzán","Calle de Pascual Veiga, cerca de Calle del Agra de Orzán. Agra do Orzán-O Ventorillo (A Coruña Capital)",43.3631999,-8.4206417,"['Superficie construida : 105 m²', 'Superficie útil : 90 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 4ª', 'Referencia : SA1974-IF198/7275', 'Armarios empotrados : 1', 'Tipo suelo : Parquet', 'Agua', 'Teléfono', 'Calefacción : Eléctrica', 'Ascensor', 'Orientación : Este', 'Clasificación:  Disponible', 'Emisiones:  31 Kg CO2/m2 año  A B C D E F G']"
230.000 €,Piso en venta en Calle del Puente,Calle del Puente. Catro Camiños-A Gaiteira (A Coruña Capital),43.3539318,-8.4008125,"['Superficie construida : 80 m²', 'Conservación : En buen estado', 'Referencia : IF20-049.36758', 'Amueblado', 'Armarios empotrados : 1', 'Tipo suelo : Parquet', 'Calefacción : Gas natural', 'Cocina', 'Trastero', 'Puerta blindada', 'Ascensor', 'Balcón', 'Orientación : Sur', 'Clasificación:  En trámite', 'Pedir más información']"
195.000 €,Piso en venta en Calle Fisterra,Calle Fisterra. Agra do Orzán-O Ventorillo (A Coruña Capital),43.359324169,-8.41945647,"['Superficie construida : 142 m²', 'Habitaciones : 4', 'Baños : 3', 'Planta : 2ª', 'Gastos de comunidad : Entre 80 y 100€', 'Referencia : SA1112-5530B/5394', 'Armarios empotrados : 1', 'Tipo suelo : Tarima maciza', 'Comedor', 'Trastero', 'Ascensor', 'Orientación : Norte', 'Clasificación:  No indicado', 'Pedir más información']"
312.000 €,Ático en venta en Calle Sebastián Martínez Risco,Calle Sebastián Martínez Risco. Elviña-Barrio Flores-Matogrande-Someso (A Coruña Capital),43.3410935,-8.4022962,"['Superficie construida : 125 m²', 'Superficie útil : 111 m²', 'Habitaciones : 3', 'Baños : 3', 'Planta : 6ª', 'Referencia : 197965963065-728011/3065', 'Tipo suelo : Parquet', 'Calefacción : Gas natural', 'Garaje : 1', 'Trastero', 'Ascensor', 'Orientación : Suroeste', 'Clasificación:  Disponible', 'Emisiones:   A B C D E F G', 'Pedir más información']"
360.000 €,Piso en venta en Calle Fisterra,Calle Fisterra. Ensanche (A Coruña Capital),43.366221402,-8.410224421,"['Superficie construida : 90 m²', 'Habitaciones : 3', 'Baños : 2', 'Planta : 4ª', 'Gastos de comunidad : Entre 40 y 60€', 'Referencia : SA1112-5686B/5394', 'Armarios empotrados : 1', 'Calefacción : Eléctrica', 'Comedor', 'Ascensor', 'Balcón', 'Clasificación:  No indicado', 'Pedir más información']"
490.000 €,Casa en venta en Rua Da Chave Sta Cruz Oleiros,Núcleo (Oleiros),43.353817389,-8.339006893,"['Superficie construida : 614 m²', 'Superficie útil : 575 m²', 'Habitaciones : 7', 'Baños : 5', 'Referencia : FE98-266202', 'Amueblado', 'Carpintería exterior : Aluminio', 'Tipo suelo : Parket', 'Gas', 'Aire acondicionado : Con bomba de calor', 'Calefacción : Gasoil', 'Garaje', 'Trastero', 'Jardín', 'Orientación : Sur', 'Clasificación:  En trámite', 'Pedir más información']"
125.000 €,Apartamento en venta en Montrove,Liáns-Porto de Santa Cruz (Oleiros),43.329261753,-8.350604439,"['Superficie construida : 88 m²', 'Superficie útil : 40 m²', 'Habitaciones : 1', 'Baños : 1', 'Planta : 2ª', 'Referencia : SA4703-2000478/7921', 'Amueblado', 'Armarios empotrados : 1', 'Calefacción : Gas natural', 'Garaje : 1', 'Ascensor', 'Piscina : Propia', 'Clasificación:  No indicado', 'Pedir más información']"
166.000 €,Piso en venta en Oleiros,Núcleo (Oleiros),43.334402711,-8.316146547,"['Superficie construida : 65 m²', 'Habitaciones : 2', 'Baños : 2', 'Antigüedad : Menos de 5 años', 'Referencia : XA519-737', 'Clasificación:  Exento', 'Pedir más información']"
